Beginn,Ende,Anzahl der Aktivitätsminuten,Kalorien (kcal),Distanz (m),Kardiopunkte,Kardiominuten,Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg),Gehen – Dauer (ms),Intervalltraining mit hoher Intensität – Dauer (ms)
15:15:00.000+05:30,15:30:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,1,15.554686742598248,34.08182467910919,,,,,,,0.2813192456960678,0.30141347646713257,0.26122501492500305,57,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,1,15.554686742598248,29.215004544523627,,,,,,,0.4148792326450348,0.4148792326450348,0.4148792326450348,48,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,15.554686742598248,20.496116161346436,,,,,,,0.2913663387298584,0.2913663387298584,0.2913663387298584,34,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,2,15.554686742598248,37.37527084350586,,,,,,,0.30141347646713257,0.30141347646713257,0.30141347646713257,62,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,15.554686742598248,,,,,,,,,,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,12,15.554686742598248,363.16429243373676,1.0,1,,,,,0.8461817223101427,1.6225506067276,0.30141347646713257,569,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,1,15.554686742598248,46.529765030862855,,,,,,,0.30141347646713257,0.30141347646713257,0.30141347646713257,77,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,3,15.554686742598248,79.84941564257409,,,,,,,0.30141347646713257,0.30141347646713257,0.30141347646713257,132,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,4,15.55468640357616,82.3110305244181,,,,,,,0.30141347646713257,0.30141347646713257,0.30141347646713257,137,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,15.554686255898895,,,,,,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,15.554686255898895,,,,,,,,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,15.554686255898895,,,,,,,,,,,21,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,2,15.554686270520087,77.1618504524231,,,,,,,0.4666460779150754,0.49746325612068176,0.2813192307949066,134,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,15.554686296406235,16.27632713317871,,,,,,,0.27127209305763245,0.27127209305763245,0.27127209305763245,27,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,15.554686297530106,,,,,,,,,,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,15.554686297530106,,,,,,,,,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,15.554686297530106,20.163062175575305,,,,,,,0.26122501492500305,0.26122501492500305,0.26122501492500305,33,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,8,15.554686297530106,191.72245852137706,,,,,,,0.3014134615659714,0.30141347646713257,0.3014134466648102,318,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,15.554686297530106,642.228940248177,2.0,2,,,,,0.8198846237178918,1.2735602855682373,0.4398766756057739,1036,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,9,15.554686297530106,215.30603861808777,,,,,,,0.37712663701580945,0.528990626335144,0.26336339116096497,356,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,8,15.554686297530106,170.87654563860838,,,,,,,0.3366931974887848,0.371972918510437,0.30141347646713257,283,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,3,15.554686959148423,68.44575813336427,,,,,,,,,,114,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,1,15.554687129181804,62.69400215148926,,,,,,,0.301413431763649,0.3014134466648102,0.3014134168624878,113,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,13,65.27607878578641,,26.0,13,,,,,,,,6,,,,,827339
23:15:00.000+05:30,23:30:00.000+05:30,15,66.79787947020858,,30.0,15,,,,,,,,,,,,,852661
23:30:00.000+05:30,23:45:00.000+05:30,,15.554686598829825,,,,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,15.554686598829825,,,,,,,,,,,13,,,,,
