Beginn,Ende,Anzahl der Aktivitätsminuten,Kalorien (kcal),Distanz (m),Kardiopunkte,Kardiominuten,Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg)
15:15:00.000+05:30,15:30:00.000+05:30,5,,105.72572350280645,,,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,168,,,
15:30:00.000+05:30,15:45:00.000+05:30,4,,84.45101905090449,,,,,,,,,,135,,,
15:45:00.000+05:30,16:00:00.000+05:30,,,,,,,,,,,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,,1.7907296088810556,,,,,,,,,,3,,,
16:15:00.000+05:30,16:30:00.000+05:30,2,,55.9527052971248,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,89,,,
16:30:00.000+05:30,16:45:00.000+05:30,1,,41.42463684082031,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,66,,,
16:45:00.000+05:30,17:00:00.000+05:30,,,,,,,,,,,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,,,,,,,,,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,,,,,,,,,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,,,,,,,,,,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,,,,,,,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,,,,,,,,,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,,,,,,,,,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,1,,33.26523971557617,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,53,,,
18:45:00.000+05:30,19:00:00.000+05:30,,,,,,,,,,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,5,,109.12923018173416,,,,,,,,,,174,,,
19:15:00.000+05:30,19:30:00.000+05:30,8,,163.89680131240647,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,261,,,
19:30:00.000+05:30,19:45:00.000+05:30,,,,,,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,,,,,,,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,,,,,,,,,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,,,,,,,,,,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,,15.063505172729492,,,,,,,0.2510583996772766,0.2510583996772766,0.2510583996772766,56,,,
20:45:00.000+05:30,21:00:00.000+05:30,,,,,,,,,,,,,13,,,
21:00:00.000+05:30,21:15:00.000+05:30,,,,,,,,,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,,,,,,,,,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,,,,,,,,,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,,,,,,,,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,,,,,,,,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,,,,,,,,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,,,,,,,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,2,,47.07345199584961,,,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,75,,,
23:00:00.000+05:30,23:15:00.000+05:30,,,,,,,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,,,,,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,,,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,,,,,,,,,,,,,,,
