Beginn,Ende,Anzahl der Aktivitätsminuten,Kalorien (kcal),Distanz (m),Kardiopunkte,Kardiominuten,Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg),Gehen – Dauer (ms),Laufen – Dauer (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,15.45052045773553,,,,,,,,,,,1,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,15.45052045773553,,,,,,,,,,,15,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,15.45052045773553,,,,,,,,,,,,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,15.45052045773553,,,,,,,,,,,,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,15.45052045773553,,,,,,,,,,,,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,20.45191685176901,17.48198127746582,,,,,,,0.2913663387298584,0.2913663387298584,0.2913663387298584,44,,,,91583,
01:30:00.000+05:30,01:45:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,15.450520805017476,,,,,,,,,,,5,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,15.450520805017476,,,,,,,,,,,11,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,15.450520805017476,,,,,,,,,,,8,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,15.450520805017476,,,,,,,,,,,,,,,,
